Average Velocity (mph),Max Velocity,Velocity Stdev,Average Acceleration (mph per s),Max Acceleration (mph per s), Acceleration Stdev,Displacement,Total Distance Traveled,Max Direction Change per sec, Direction Stdev,Time (s),Stops,Large Deceleration Events,Deceleration Events,Max Deceleration Event,Percentage Aggressive Turns,labels
15.53850592,44.35426257,14.94753121,1.11816593,6.642072791,1.687232693,1260.53802,3006.724075,51.35854181,138.4372476,434,3,1,6,-6.642072791,33.7203241,1
19.91389153,42.47325898,13.46260433,0.911904927,6.25490005,1.331496131,5588.284411,8388.133778,54.76177478,131.9134681,944,9,0,7,-6.04083259,30.44020732,1
18.04610704,55.87621519,15.65438479,1.143226215,22.11245577,2.039760786,5385.601456,8933.282881,175.6525431,94.0523093,1108,10,2,11,-16.99600064,65.41452809,1
10.31377734,32.87843889,10.15974888,1.03383932,6.239177522,1.51281242,7.302739212,2040.325521,47.66443971,116.9253021,443,7,0,5,-5.78593643,21.42488845,0
10.36061883,67.65133767,12.39892728,3.235896627,56.29313842,8.429946321,652.586071,934.3058052,179.2180462,135.0840916,203,3,1,3,-39.3352964,60.36061883,1
21.61593463,61.48544986,19.84940442,1.042193751,14.19504666,1.484626779,11482.57155,15431.46368,59.89222182,93.37454385,1599,18,0,15,-12.49802103,26.16138918,1
11.90445168,31.59670666,10.3147526,0.799282672,7.695798366,1.199022373,194.9576621,2699.539568,45.57872557,107.1274728,508,4,0,2,-4.690584525,27.73691133,1
10.54016323,47.21301515,13.26275848,1.477520015,11.2,2.395806571,742.0922382,1094.304592,94.76364169,100.9506756,232,5,0,5,-10.21988506,66.09571879,1
10.57060255,34.66793516,9.821727065,1.134346006,8.381777934,2.532202964,47.68280613,1939.037921,41.71730504,123.229241,409,4,0,7,-8.006861009,20.57060255,0
10.16904886,29.4677087,10.07060782,0.910271803,5.296535521,1.39985201,627.8109429,1279.05701,45,136.0342667,282,3,0,5,-4.877639792,22.66904886,0
16.74273014,36.11057862,12.04896218,1.130103555,7.290202783,1.603417215,1678.646398,3674.654236,45,80.40628853,492,6,0,6,-7.290202783,24.43503783,0
12.6290909,44.5647423,11.99084462,0.910617078,9.764913487,1.305979934,5416.2384,7850.948356,45,114.5227044,1392,17,0,9,-9.167884001,17.28025369,0
16.75854036,41.34362848,13.24284263,1.148130497,21.1656643,1.883285781,255.6898512,9978.987492,54.66162683,112.1497556,1332,10,3,22,-19.79934188,28.95366231,1
5.354138305,26.88373307,4.70280757,2.182718919,26.88373307,4.041342661,207.6778515,536.4697001,176.268603,111.0253379,224,11,1,2,-17.02773307,9.89959285,0
16.70459141,54.23576149,14.44983896,1.280274911,7.117142553,1.749800419,5450.08953,6385.680749,45,74.26123357,857,8,0,10,-7.117142553,33.37125808,1
13.88318149,33.42407276,12.79236,1.04388006,6.170169133,2.365976662,1426.491798,1947.924043,45,112.6252132,315,4,0,7,-5.81594799,39.45869323,1
29.10377393,48.78728228,15.27964899,1.111592285,8.414301203,1.693397184,4229.144228,5379.001074,43.95837332,59.18838208,415,2,2,6,-6.667238466,49.10377393,1
21.20205955,52.65191355,15.5261189,1.071475121,23.14612059,1.645155329,10923.28861,13591.45848,41.9872125,126.3092423,1436,9,1,10,-12.48502857,31.20205955,1
16.4712661,40.89579969,15.03928933,0.868582404,5.264690724,1.257442411,1624.472499,2421.516092,48.71315187,84.49789074,330,2,0,4,-4.414903005,36.4712661,1
36.66609016,59.62356581,17.60800141,1.705819776,16.38961621,2.328661973,21091.35591,24169.98857,102.7243557,71.68992941,1477,8,4,15,-16.38961621,53.33275683,1
12.1206198,36.66490682,13.21516767,0.741570642,5.133211899,1.199358634,1400.676754,2128.599992,45,97.90626381,394,4,0,2,-5.133211899,23.23173091,0
19.03027396,50.39004346,13.65228077,1.460829994,11.76634426,2.190968862,5545.48148,8247.07842,57.71533699,74.79625993,971,10,1,16,-11.76634426,23.19694063,0
29.82029063,90.20833487,21.40140899,1.17342642,45.57608895,2.21711013,11693.2592,14633.84163,45,69.52064279,1099,12,1,12,-20.86884659,37.82029063,1
12.8138471,53.97284532,14.37346584,1.294466605,27.45415512,2.450751941,2578.075096,5875.951589,169.6951535,105.7329131,1026,7,8,18,-15.25209101,64.8138471,1
23.33703641,56.33811527,16.45151821,1.419575095,7.65136954,1.942358053,4465.472562,5222.752673,45,93.60927487,502,5,1,5,-7.65136954,31.67036974,1
38.09838809,63.18428159,15.84548209,1.000230668,15.63550592,1.631317787,12435.63529,21433.19328,47.63794004,85.67772443,1257,1,1,9,-13.73032318,88.09838809,2
20.37921414,43.36873713,12.24052019,1.35927259,9.43889566,1.901240936,6993.494675,7877.089857,50.32151059,73.5669075,866,6,0,9,-9.125971131,28.71254747,1
20.57272214,45.82155301,13.88401623,0.996377895,5.47129542,1.355484984,4595.5129,4943.060703,45,67.0648121,539,5,0,3,-4.832238136,30.57272214,1
24.99662994,50.28238721,14.55641943,1.038976952,12.22230774,1.681636601,10113.94666,13980.2839,67.05257401,83.2829813,1253,7,1,14,-12.22230774,36.99662994,1
16.57429673,43.69435662,12.77988237,1.077097967,5.308854444,1.448335275,4453.907072,5551.246479,40.60129465,67.65153782,751,9,0,4,-5.308854444,27.68540784,1
24.3567807,72.07267443,13.73311322,1.07961181,36.56107903,2.372407471,5834.102133,9141.994203,162.6893557,83.05102428,841,8,2,9,-36.56107903,66.02344737,1
21.30225109,55.35701264,16.32900821,1.253344665,7.132662898,1.765983379,4429.868551,5107.0782,45,113.3496824,538,3,0,4,-7.132662898,43.52447331,1
17.6120554,56.83158558,17.32901525,1.034115115,26.60492477,1.751491247,2519.922287,12628.29839,47.57414011,124.2031171,1606,19,2,15,-21.63538809,27.28947476,1
18.40536679,41.74100411,13.91415757,1.094332742,5.981107073,1.535634436,1582.770751,2062.387082,45,76.04805023,252,2,0,2,-5.981107073,73.81897556,1
36.01767729,63.11595019,20.72394456,1.316622,29.43507471,2.717180201,5001.691402,5820.713919,44.55520502,70.04922838,363,2,1,5,-26.53614226,111.0176773,2
4.514350017,25.36051987,7.159011244,0.796400901,5.284132099,2.219401249,376.7541639,629.1177491,84.80557109,114.122622,312,2,0,2,-5.284132099,59.92795879,1
16.5334022,60.92964704,15.165348,3.45496052,41.99313388,7.395916815,1663.796604,2892.435174,170.1838976,119.5864074,391,8,7,21,-34.19206733,59.39054506,1
10.80801161,33.2766306,10.46731353,0.932700468,7.619878456,1.381231953,215.58525,749.7881249,45,103.5522336,156,1,0,1,-7.619878456,93.92842477,2
2.300944564,32.74156746,5.635984314,0.403779273,6.674040884,0.794448489,949.3088539,1589.278229,123.6900675,102.6908528,1543,8,0,1,-6.674040884,12.30094456,0
33.46577408,57.53443379,18.97413429,1.127993927,7.207135702,1.590572715,5946.442422,6424.233417,48.7628554,44.44832788,431,2,0,3,-7.207135702,50.13244075,1
20.14237417,39.73964549,11.51265009,0.945360949,6.460987144,1.40198284,1351.77942,4066.774855,37.19359917,123.5433335,453,2,0,5,-6.460987144,57.08478002,1
17.29345464,32.96759524,11.25006067,1.087748575,5.1035447,2.447592824,1823.907139,2202.201991,74.7448813,101.3417834,286,2,0,4,-5.1035447,37.29345464,1
22.39075167,42.55882104,13.36720282,1.579403728,19.49421709,2.422623356,2725.377341,4897.092488,134.2793364,102.5125631,490,5,2,5,-19.49421709,47.39075167,1
29.80441058,56.23158515,17.21809668,1.106310719,8.808833009,2.153416042,5476.436678,6321.666049,74.09244807,66.02212332,476,2,0,4,-8.014661639,85.21801935,2
29.91438143,55.82770294,17.72749431,1.013492439,7.915165345,1.513934138,5594.241182,6265.13454,167.1957339,53.12036463,470,4,0,3,-5.43927641,77.41176038,2
21.70142004,60.99096746,17.44238494,1.217537837,12.50964211,1.842391362,6588.368937,8756.95113,125.837653,109.1322727,904,7,1,14,-12.50964211,25.27284861,1
7.692387525,37.34423308,10.52595957,1.05807677,6.292850997,1.736535683,787.2305507,1164.512043,63.43494882,122.6458177,339,3,0,4,-5.912677026,25.87420571,1
34.36042264,63.65739498,19.00368703,1.02387129,23.95817383,2.223278065,5226.976765,5583.568679,36.40895156,60.16965159,365,1,1,4,-22.21678958,59.36042264,1
15.06286526,39.90219082,10.51711425,1.985207073,20.13976314,3.514794138,243.0269944,2222.259727,91.41442321,91.19614766,330,7,1,13,-13.61944615,24.15377435,0
41.43664583,60.46589465,14.35385919,1.241006861,17.65569446,2.187517661,5397.424768,5926.849644,50.97110229,108.4218048,321,5.891223462,0,4,-15.74906123,66.43664583,1
17.71346863,39.53711047,10.78313906,1.3486454,9.126505409,1.930639597,549.5070973,2517.150727,56.30993247,100.0309979,319,2,1,6,-9.126505409,73.1270774,1
8.9379531,28.57734375,9.002175204,1.4616459,9.845580641,2.255674684,174.0708189,971.8272669,37.73550941,117.3974863,243,5,1,6,-9.845580641,46.4379531,1
14.61898353,35.8742836,12.30593664,1.42040304,16.17085571,2.352818351,971.8988116,1421.857155,82.23483398,102.9676241,218,3,1,3,-7.644592848,64.61898353,1
13.1203764,32.55714975,10.19147233,1.181268936,8.742729772,1.788328072,944.3408283,1418.993441,45.03670453,103.5177393,242,2,0,2,-7.572784539,60.61775535,1
10.37509437,61.57189177,12.28527934,4.588086007,45.61120406,8.61060602,191.5145947,856.2754373,177.8703666,118.0999152,184,2,6,14,-26.12100206,10.37509437,0
27.51012891,50.90717262,16.48998807,1.023695009,7.80549848,1.613721433,5489.856556,6464.013786,41.37146784,136.2144075,527,2,0,3,-7.753452579,47.51012891,1
43.61761652,66.24646152,17.192441,1.590115664,19.68478034,2.59991562,5410.84164,6086.766834,68.04474721,44.97156176,313,5.891223462,2,6,-14.80280929,106.1176165,2
13.46439037,28.16081817,10.0732768,1.339970049,10.89129453,2.494679517,1260.305431,1463.652648,92.48955292,93.03906563,244,3,0,3,-8.776937135,30.13105704,1
15.17027263,38.27713678,11.54303603,1.237899705,6.708484949,1.795762081,474.2131588,3203.365604,46.78991061,117.8323307,474,5,1,8,-6.708484949,38.9189621,1
40.14509508,59.46134745,13.6354149,1.059225362,5.30971627,1.936711452,5539.251682,5717.091666,35.60089488,99.27548612,320,5.891223462,0,2,-5.30971627,73.47842841,1
22.88932311,53.37972169,18.45460632,1.095117618,33.04785714,2.286331344,5496.190683,6403.233098,83.02723071,107.6458818,627,3,1,8,-16.32938474,35.38932311,1
29.46428898,55.03748831,18.28377446,1.131541174,7.731512666,1.60753095,135.3788758,11050.93339,45,100.4381994,841,7,2,9,-6.275808739,35.34664192,1
29.21732294,71.26017053,27.21726613,1.007348332,28.31352032,1.8861288,16524.5635,20990.54329,63.92006059,116.0808512,1564,9,2,12,-28.31352032,39.21732294,1
30.293932,54.37343351,18.36212897,1.247989245,11.23549652,1.918571014,5537.775013,6160.914816,42.28429344,127.1118951,456,2,1,3,-8.474049444,63.62726533,1
32.1592812,56.24006145,18.49858522,1.112806348,8.713708452,1.653954635,5600.204069,6248.481169,45,61.18014023,436,1,1,3,-8.713708452,57.1592812,1
27.00142028,50.41244291,15.08738448,1.1796871,10.49459633,1.87993533,6564.245475,7510.888482,45,105.8731426,624,3,1,7,-8.457034992,45.18323846,1
17.53129877,36.80422932,9.285865618,1.46302029,9.754685027,2.346568164,629.776373,3899.861529,53.39674745,97.10805638,498,2,0,7,-9.754685027,23.08685433,0
12.06318398,34.96266168,10.62621167,1.304428972,8.00448813,1.913379351,585.7886308,938.4484569,45,77.38411734,175,1,0,3,-8.00448813,67.47679275,1
27.919009,48.70699597,15.18842664,1.464611123,7.737205989,2.128311758,6890.560267,8351.631436,45,54.05291791,671,6,3,6,-7.737205989,61.16717426,1
9.840496732,30.26073363,9.361012898,1.152801765,9.642256,1.732625435,669.2040421,1840.782009,45,124.3896711,419,6,0,5,-7.677292468,29.398241,1
34.6123987,57.14941987,16.83109154,0.99563967,5.907206098,1.484395372,5522.295578,6072.621736,33.69006753,142.2575191,394,1,0,5,-5.235780553,84.6123987,2
13.36335663,28.0894571,9.85195845,1.254869699,7.885572602,1.90754916,1173.784188,1368.828915,45,70.81695626,230,2,0,4,-7.885572602,96.48376979,2
14.49225005,31.8962157,10.91102675,1.137556595,5.378742546,2.670712902,941.2590929,1410.406479,38.54652589,131.1505241,219,2,0,4,-5.182183566,97.61266321,2
20.62352109,53.33505384,19.03256166,0.870374204,9.020340102,1.381822522,5575.757256,6318.707784,45,117.9215609,687,4,0,5,-7.68944013,38.12255544,1
16.90063874,32.39414861,12.18223369,1.146422894,7.882546016,1.783748074,1605.887126,1660.596221,41.30861401,67.35034587,221,2,0,3,-6.265227061,66.90063874,1
21.73288942,39.25180577,7.467740566,1.278039151,5.707371986,1.645756696,2358.55796,3086.776186,42.12521154,120.7197748,319,2,0,1,-5.707371986,50.30431799,1
31.55712646,59.48286153,18.38171037,1.107768099,7.220877434,1.617887847,6046.039617,6666.546335,44.74152455,54.85478381,474,1,0,5,-5.249636465,44.05712646,1
20.64321663,55.34432148,20.42822146,0.707911505,6.03393942,1.154937382,5373.966286,5815.488725,45,140.5955366,632,3,1,3,-6.03393942,37.3098833,1
30.79839825,60.21601647,19.91657202,1.286944005,13.85855373,1.990408207,6170.427632,6879.598456,45,58.58257158,501,4,2,4,-9.902311354,53.02062047,1
28.73619627,53.67827121,17.0512968,0.973742757,10.75881655,2.210603026,5572.579921,6380.668079,41.3785153,71.50326684,498,2,0,2,-5.658683498,28.73619627,1
29.19992917,52.00708875,16.76948568,0.918491895,5.361479928,1.810547668,5364.551389,5816.736437,45,59.30082585,447,3,0,1,-5.361479928,76.69730812,2
11.50646526,30.86001426,8.91319523,1.455356073,13.16756673,2.424570857,431.082092,1329.768831,65.55604522,130.9116134,258,3,0,4,-13.16756673,48.44887111,1
24.52610667,53.00902142,19.00257742,1.135101103,16.2607108,2.082129781,5570.387685,6390.345887,80.60374952,118.7538005,584,5,1,9,-14.44589283,62.02610667,1
0.418105644,7.944898237,1.162131143,0.376126733,3.040871752,0.826607822,29.01465147,65.26840764,67.9887168,97.56661187,347,3,0,0,-2.612266449,47.91548459,1
32.4977947,53.45158198,17.83059946,0.944908305,6.555569547,1.435207868,5442.126108,5879.254507,54.00044685,103.6599924,402,2,0,3,-5.422489709,49.16446137,1
41.70863619,58.24043077,12.80299219,0.918820385,4.2725299,1.26185312,5786.518014,6107.336014,37.87498365,65.34263173,329,5.891223462,0,2,-4.2725299,91.70863619,2
8.411487477,34.28444219,11.68994262,0.675300772,5.236956056,1.261413583,745.6545112,807.388232,56.47017507,83.26340899,216,2,0,1,-5.236956056,91.53190064,2
22.94690471,111.5807834,19.03575459,1.689509705,78.06077198,5.543243173,2046.359133,2038.586624,45,70.56798462,200,1,0,2,-6.128991039,56.28023804,1
30.42777644,52.47388257,17.6334293,1.12158864,8.090095965,2.189281979,5200.501388,5382.645522,50.9374161,65.28237441,397,2,1,2,-8.090095965,85.84138521,2
27.97891795,47.73513054,14.17491106,1.0822762,11.23528757,2.082236498,5560.693515,6350.453741,45,102.443616,509,2,1,5,-10.98754984,42.26463224,1
8.815596481,29.4762212,8.823216685,1.21331348,8.679569001,1.864546793,360.7126834,1480.593426,84.80557109,120.6912025,376,5,0,3,-5.919020469,15.48226315,0
6.126062063,28.96797238,8.127545281,1.105013229,5.695062123,1.685037826,160.4304834,494.7700946,54.19860185,98.98031,180,3,0,1,-5.695062123,22.79272873,0
12.15922317,36.15362776,13.27041778,1.174933688,5.199601904,2.70291543,661.6162407,1134.57416,77.27564431,120.8214722,210,3,0,3,-4.646087772,23.27033428,0
7.003136914,35.69550874,10.62911592,0.86515312,5.641695264,1.463356799,212.5401139,1258.644695,90,110.5604607,402,5,0,3,-5.641695264,26.56088118,1
7.40927368,25.16886966,7.447694634,1.194264991,7.678728399,1.920065075,355.7406077,602.0034865,60.51073871,103.4047655,183,2,0,3,-7.678728399,90.52968684,2
24.97195516,43.84224228,11.01050999,1.217179265,29.79158499,2.139401225,2187.68775,15449.37462,45,110.4892689,1385,5,1,15,-29.39844666,63.86084405,1
31.76781781,56.40220364,17.64585162,1.029092809,17.62875197,2.350339001,5942.660741,6495.384178,42.25569127,63.43499954,459,1,1,4,-12.75428945,91.76781781,2
46.10600636,60.66720656,11.33910541,1.119415202,10.74024959,1.697555611,4782.739382,4939.929253,29.33987243,47.89258223,241,5.891223462,1,2,-10.74024959,96.10600636,2
14.47256599,34.59331727,11.21922535,1.271324685,8.428072364,1.797090768,475.8379766,2797.918129,91.63657704,95.71952839,434,4,0,4,-8.428072364,39.47256599,1
19.87713186,43.45657732,11.73927114,1.724389919,8.953540244,2.708526001,1872.002545,5927.133445,64.98310652,103.632379,668,9,4,14,-8.325123973,45.4526436,1
27.09461339,54.20846281,17.38221432,1.023293128,7.54062282,1.964665581,6365.490766,7188.125452,47.24533153,140.2041502,595,1,0,3,-7.54062282,36.18552248,1
8.369172846,23.64022606,6.593226279,1.380984623,8.035600002,2.416910623,611.0332642,1232.299121,42.47893216,117.4071264,330,5,0,3,-5.450059233,18.36917285,0
15.21753813,34.70482249,12.09014963,1.025402733,8.26858691,1.628012462,927.8088435,1182.076623,33.44767887,106.9524716,175,1,1,2,-8.26858691,15.21753813,0
25.72910248,52.81462101,17.47821814,0.967599372,6.99425468,1.453866008,6039.097578,6666.055648,54.43625794,113.5662176,581,4,0,2,-6.99425468,50.72910248,1
27.0987024,55.35293365,18.87407814,0.863710276,6.586254867,2.951041164,4029.739927,4464.027315,32.35784767,116.8718138,370,2,0,3,-5.242311462,27.0987024,1
23.87916368,58.10414925,21.20156264,1.137085466,13.13588433,1.80034835,5531.445901,6225.639103,50.77905943,120.9372907,585,5,0,6,-9.888880832,47.40857544,1
26.9838203,48.45912686,14.60534996,1.056968202,6.598552592,1.529874974,6404.08614,7265.810941,69.92572046,138.2212066,604,1,0,3,-6.598552592,68.54402688,1
25.18620238,46.39828962,13.66716993,1.103569655,9.217086895,1.620796009,5408.802339,6276.398262,50.10216525,92.2489069,559,2,0,2,-6.705282273,41.85286905,1
14.57551619,31.27829356,10.75323284,1.129219985,7.85179034,1.694986304,950.6617169,1467.018994,50.52754015,128.2797753,226,2,0,3,-5.568710369,69.98912496,1
20.40340087,91.70878431,19.47003944,0.961494605,47.18459331,2.187163725,5575.099848,6368.405608,52.70228427,79.40871765,700,2,0,2,-5.4470361,34.68911516,1
28.05788419,48.71163147,15.78413176,1.016025892,5.446569952,1.803588557,5651.039049,6289.424351,41.22180229,62.32191022,503,4,0,2,-5.446569952,94.55421471,2
27.57150763,57.80285169,17.87024979,1.157069285,15.24123414,1.90800927,7.387827827,13039.37445,45,108.0183412,1059,4,1,10,-15.24123414,39.33621351,1
26.21931742,46.12496695,14.9319465,1.121223429,21.95472025,2.465571534,5302.228079,6060.49122,71.68367581,78.38257315,518,4,1,8,-17.42887006,36.21931742,1
32.29565878,49.71084389,16.04084168,1.125227619,17.74418333,1.919975227,5444.683579,6098.689135,50.90966008,59.96774327,424,1,0,3,-14.13229186,65.62899211,1
34.40526079,60.62749422,19.19178791,1.103015257,8.259879178,2.215340883,5151.338176,6005.561147,45,58.50686625,392,3,1,4,-8.259879178,54.40526079,1
27.27088219,54.25980995,18.26409429,1.165968387,12.55457558,2.119264652,5222.700729,16119.07024,53.07589633,124.3399594,907,5,1,6,-12.55457558,32.27088219,1
24.29459163,94.26994159,15.53566133,1.588460379,71.18055009,2.756994948,13725.4108,16095.56652,77.93605657,63.98785529,1485,11,3,19,-13.59442558,45.72316306,1
7.155854607,25.41585773,8.265135071,1.004700598,7.644377572,1.650487517,380.3861328,794.0619634,42.58049078,127.5795909,249,3,0,3,-7.644377572,62.56946338,1
32.09583095,54.98595486,17.32471351,0.957170867,5.585463282,1.409987115,5942.373288,6534.338854,53.20405804,58.67903381,457,1,0,2,-5.585463282,65.42916428,1
32.36547633,56.01119888,19.45143343,1.240342948,34.09046653,2.87196967,5035.739494,5851.793711,35.328679,66.37776495,406,1,1,5,-32.460837,32.36547633,1
36.79425043,66.12554363,22.58414754,1.279663038,11.83825223,1.936258216,5491.742045,6031.192569,45,130.6618887,368,2,1,7,-11.83825223,93.93710757,2
21.33365058,59.39042239,22.22858753,1.119754527,19.78178175,1.876687674,5391.40371,6067.886776,79.89070151,128.562308,638,9,1,10,-12.11862784,31.33365058,1
