ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
7252672,11/29/2009 10:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,0,15,28,25,08B,1142780,1900994,2009,41.88437518,-87.75115477
7296492,11/25/2009 11:30:00 AM,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,0,0,19,47,5,11,1159732,1924004,2009,41.94718389,-87.68826909
10695559,09/26/2016 04:45:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,1,3,5,43,26,1187716,1857556,2016,41.76422366,-87.58753043
9600221,05-05-2014 06:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,0,0,14,26,22,3,1152475,1913811,2014,41.91936025,-87.7152141
7311823,01-05-2010 15:31,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,6,17,71,11,1172663,1852766,2010,41.75142421,-87.64284397
9809776,10-07-2014 13:30,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,0,1,7,16,68,20,1169703,1864064,2014,41.78249202,-87.65336364
6871778,04/20/2009 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),0,0,1,2,32,14,1175010,1896625,2009,41.8717254,-87.63293349
10215375,08/28/2015 02:55:00 AM,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,14,1,22,6,1157691,1913452,2015,41.91827037,-87.69605957
10430904,02/29/2016 02:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,9,20,61,14,1164778,1874586,2016,41.81147113,-87.67112296
7968847,03/13/2011 04:20:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,8,15,66,18,1161462,1862516,2011,41.77841896,-87.68362051
9520019,03-06-2014 20:35,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0,0,25,36,17,08B,1127552,1919500,2014,41.93542802,-87.80665773
9841849,11-01-2014 17:49,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,1,0,4,8,47,26,1184956,1843531,2014,41.72580282,-87.59808561
7046098,07/17/2009 09:10:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,8,14,63,14,1157606,1866037,2009,41.78816016,-87.69766149
10029600,04-12-2015 20:15,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,1,0,15,28,25,18,1144218,1901500,2015,41.88573681,-87.74586147
9805571,10-03-2014 22:30,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,0,0,6,21,71,3,1166057,1852142,2014,41.7498548,-87.66706951
10365614,01-02-2016 03:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,12,27,24,7,1166943,1907099,2016,41.90064364,-87.66224979
9769853,09-08-2014 21:00,THEFT,OVER $500,STREET,0,0,19,44,6,6,1170427,1919586,2014,41.93483312,-87.64908699
6641417,12-02-2008 08:15,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",0,0,4,7,43,08A,1196066,1854156,2008,41.75469107,-87.55703869
9298372,09-09-2013 01:30,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,3,6,69,08B,1182474,1857268,2013,41.76355647,-87.60675235
9443361,12/28/2013 04:15:00 PM,THEFT,POCKET-PICKING,STREET,0,0,1,42,32,6,1176400,1899863,2013,41.88057943,-87.62773256
9301459,09-10-2013 14:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,12,27,23,14,1155287,1903163,2013,41.89008511,-87.70516888
7158294,09/27/2009 01:10:00 PM,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,1,0,10,12,30,14,1155898,1886569,2009,41.84453713,-87.70337221
6815931,03/20/2009 01:18:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,9,12,58,18,1158845,1878678,2009,41.82282348,-87.69277309
8033957,04/15/2011 06:39:00 PM,OTHER OFFENSE,TELEPHONE THREAT,OTHER,0,0,17,39,12,26,1143291,1939141,2011,41.98904467,-87.74832238
10268476,10-09-2015 16:30,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,0,1,17,33,21,08B,1155975,1923781,2015,41.94664872,-87.70208488
6612438,11-11-2008 10:35,BATTERY,SIMPLE,GROCERY FOOD STORE,0,0,6,6,44,08B,1180759,1852732,2008,41.75114878,-87.61317729
8038066,04/23/2011 11:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,24,48,77,14,1166278,1940636,2011,41.99268498,-87.66373002
9422610,12-10-2013 13:12,ASSAULT,SIMPLE,RESIDENCE,0,1,14,26,23,08A,1154798,1908269,2013,41.90410626,-87.70682779
10281068,10/19/2015 09:00:00 AM,THEFT,FROM BUILDING,OTHER,0,0,22,19,72,6,1165422,1836365,2015,41.70657375,-87.66984206
9730713,08-09-2014 12:08,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,4,7,46,18,1197212,1852819,2014,41.7509938,-87.55288348
7437507,04-02-2010 18:55,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,0,0,19,47,5,14,1159657,1926576,2010,41.95424316,-87.68847364
10719369,10/17/2016 12:00:00 PM,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,10,12,30,08A,1157723,1887796,2016,41.84786723,-87.69664134
7624870,07/25/2010 07:00:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,25,37,25,18,1142803,1907945,2010,41.90344911,-87.75089704
8867706,10/30/2012 08:15:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,19,44,6,5,1168030,1922258,2012,41.94221737,-87.65781858
8838406,10-09-2012 20:00,ROBBERY,STRONGARM - NO WEAPON,STREET,0,0,17,39,13,3,1151365,1937247,2012,41.98369224,-87.71867487
7497502,05-10-2010 20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,4,8,43,18,1190407,1852973,2010,41.75158307,-87.57781494
6721607,01/25/2009 09:00:00 AM,THEFT,FROM BUILDING,RESTAURANT,0,0,6,6,69,6,1181155,1852744,2009,41.75117261,-87.61172579
9272340,08-01-2013 08:52,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,1,0,15,28,25,18,1142660,1904503,2013,41.89400653,-87.75150806
6171421,03/30/2008 09:30:00 PM,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,0,0,10,12,30,6,1159182,1887745,2008,41.84769747,-87.69128814
10057734,05-02-2015 09:30,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,18,42,8,6,1176399,1904492,2015,41.89328168,-87.62759645
6656356,12-10-2008 18:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,19,47,5,6,1159713,1924668,2008,41.94900634,-87.68832056
8400941,12/15/2011 02:30:00 PM,THEFT,OVER $500,STREET,0,0,7,16,68,6,1171030,1864040,2011,41.78239727,-87.64849918
10003154,02/23/2015 03:23:00 AM,BATTERY,SIMPLE,SIDEWALK,0,0,7,17,67,08B,1167412,1859640,2015,41.77040142,-87.66188974
7879301,07-11-2010 18:50,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,15,28,25,08B,1143955,1903222,2010,41.89046712,-87.74678405
8091411,06-01-2011 14:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,3,7,43,5,1193478,1856775,2011,41.7619415,-87.56643719
9501052,02/15/2014 12:05:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,6,21,44,08B,1176608,1847262,2014,41.73623277,-87.62855271
9634639,05/28/2014 07:05:00 PM,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,AIRCRAFT,0,0,16,41,76,26,1103035,1933536,2014,41.97432287,-87.89649895
10460343,03/17/2016 04:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,8,13,62,08B,1150378,1865833,2016,41.78774395,-87.72416937
9135929,05/19/2013 01:54:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,19,32,6,7,1166112,1921343,2013,41.93974783,-87.66489428
9145621,05/24/2013 12:30:00 PM,BATTERY,SIMPLE,SIDEWALK,0,0,10,24,29,08B,1155992,1890465,2013,41.85522631,-87.70292228
9392319,11/15/2013 09:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,12,26,24,14,1157550,1906273,2013,41.89857347,-87.69677336
19706,12-07-2010 07:35,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,0,0,5,9,49,01A,1178889,1835859,2010,41.7048899,-87.62054187
9348243,10-10-2013 18:50,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,0,0,18,43,7,5,1168186,1913450,2013,41.9180444,-87.65750039
8719933,07/23/2012 09:00:00 AM,THEFT,$500 AND UNDER,RESIDENCE,0,0,5,34,49,6,1177792,1835020,2012,41.70261241,-87.6245842
10668959,09-04-2016 15:05,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,14,1,21,3,1159757,1918532,2016,41.93216786,-87.68832854
9254014,08-08-2013 11:00,THEFT,PURSE-SNATCHING,RESTAURANT,0,0,9,16,61,6,1169191,1870802,2013,41.80099297,-87.65504587
8284697,09/27/2011 07:30:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,17,39,14,5,1150107,1930296,2011,41.96464293,-87.7234836
10440831,03-08-2016 16:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,1,8,18,70,5,1149265,1846813,2016,41.73557141,-87.72874049
6494529,09/13/2008 10:25:00 PM,ASSAULT,SIMPLE,RESIDENCE,0,0,5,34,49,08A,1177141,1835081,2008,41.70279448,-87.62696615
8075149,05/21/2011 08:30:00 PM,THEFT,$500 AND UNDER,STREET,0,0,22,19,75,6,1162324,1832532,2011,41.69612027,-87.68129317
7941359,02/22/2011 08:59:00 PM,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,1,0,9,3,37,18,1175122,1872185,2011,41.80465757,-87.63325363
8705670,07/13/2012 06:30:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),0,0,5,34,49,04B,1177483,1834467,2012,41.70110187,-87.62573231
7664999,08/18/2010 09:50:00 PM,NARCOTICS,POSS: COCAINE,VACANT LOT/LAND,1,0,11,27,23,18,1150751,1905070,2010,41.89540803,-87.72177732
9107172,04/29/2013 03:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,1,0,2,4,39,17,1185270,1874492,2013,41.81075529,-87.59596314
9264942,08/15/2013 11:30:00 PM,BATTERY,SIMPLE,STREET,0,0,25,29,25,08B,1136683,1908708,2013,41.9056547,-87.77335919
10605514,07/20/2016 07:43:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,1,0,4,7,46,18,1198769,1853095,2016,41.75171226,-87.54716875
9548158,03/25/2014 09:00:00 PM,THEFT,OVER $500,STREET,0,0,8,13,70,6,1148858,1852667,2014,41.75164367,-87.73008125
6841832,04-02-2009 14:30,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,6,6,69,08B,1180895,1854564,2009,41.75617287,-87.61262269
10202400,08/19/2015 10:15:00 PM,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,0,0,24,49,1,7,1167323,1944999,2015,42.00463464,-87.65975992
7108544,09-03-2009 01:05,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,15,28,25,08A,1141627,1902390,2009,41.88822736,-87.75535426
6438703,08/17/2008 03:15:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,3,20,42,5,1181358,1861799,2008,41.77601579,-87.61070315
6729286,01/30/2009 06:50:00 AM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,0,1,19,46,3,04A,1169515,1928188,2009,41.95845727,-87.65218736
10531514,05/22/2016 12:40:00 PM,THEFT,RETAIL THEFT,DRUG STORE,0,0,1,2,28,6,1173209,1894980,2016,41.86725154,-87.63959443
10070669,05/13/2015 09:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,22,21,71,14,1173535,1845704,2015,41.73202591,-87.63985707
8073934,05/20/2011 04:30:00 PM,THEFT,OVER $500,STREET,0,0,12,42,28,6,1172177,1902099,2011,41.88680938,-87.64317286
8682573,06-07-2012 09:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,0,0,25,29,19,6,1133728,1913697,2012,41.91939756,-87.78409677
10856729,11/20/2016 08:00:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,1,6,21,71,26,,,2016,,
8795553,09-10-2012 13:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,11,27,23,14,1154044,1903801,2012,41.89186073,-87.70971673
6271565,05/23/2008 01:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,4,8,47,7,1185090,1846653,2008,41.7343668,-87.597497
9560003,04-05-2014 00:05,ROBBERY,STRONGARM - NO WEAPON,STREET,0,0,5,34,53,3,1173313,1820528,2014,41.66294403,-87.64141128
8114215,06/13/2011 10:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,19,32,7,14,1165868,1917745,2011,41.92987994,-87.665894
7822363,11/26/2010 12:00:00 AM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,1,0,22,34,73,26,1172734,1839039,2010,41.71375388,-87.64298726
7861790,12/25/2010 12:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,5,9,53,14,1179143,1828228,2010,41.68394358,-87.61984323
9768035,09-05-2014 21:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,25,37,19,7,1140354,1914275,2014,41.92086462,-87.75973738
7530410,05/28/2010 07:00:00 AM,BURGLARY,UNLAWFUL ENTRY,OTHER,0,0,14,35,22,5,1154025,1917452,2010,41.92932066,-87.70942183
8446717,01/19/2012 05:05:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,7,15,67,18,1165418,1863368,2012,41.78067402,-87.66909341
8377058,11/29/2011 04:50:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,3,5,43,5,1191095,1858736,2011,41.76738061,-87.57510765
9138976,05/19/2013 03:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,0,0,4,10,46,14,1198130,1844276,2013,41.72752826,-87.54980457
9746336,08/19/2014 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,14,26,23,08B,1153827,1909439,2014,41.90733626,-87.71036332
8819436,09/26/2012 12:45:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,5,9,53,26,1179289,1828231,2012,41.68394849,-87.61930868
7666851,08/18/2010 01:00:00 AM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,17,39,14,6,1147124,1933748,2010,41.9741732,-87.73436266
9061728,03/25/2013 09:41:00 PM,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,0,0,6,9,44,3,1183184,1843661,2013,41.72620091,-87.60457245
7369374,02/19/2010 05:30:00 AM,THEFT,FROM BUILDING,APARTMENT,0,0,4,7,46,6,1195752,1850463,2010,41.74456497,-87.55831128
7608424,07/15/2010 10:30:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,RESIDENCE,1,1,8,13,64,24,1137522,1861401,2010,41.77582202,-87.77141412
9945973,01/30/2015 11:53:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,6,17,71,18,1166043,1852676,2015,41.75132046,-87.66710566
9412710,12-02-2013 13:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,4,7,46,5,1195007,1847512,2013,41.73648556,-87.56113803
7517783,05/22/2010 04:35:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,0,0,7,16,68,15,1173144,1862203,2010,41.77730987,-87.64080292
8870246,10/28/2012 10:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),0,0,17,33,14,14,1154526,1931236,2012,41.96713489,-87.70721078
7121337,09-08-2009 20:00,ASSAULT,SIMPLE,SIDEWALK,0,0,4,8,45,08A,1188659,1847618,2009,41.73693038,-87.58439122
8031272,04/23/2011 03:30:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,18,42,8,6,1177338,1906181,2011,41.89789513,-87.62409661
8887278,11/14/2012 11:18:00 AM,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",0,0,2,4,39,08B,1184079,1874062,2012,41.8096033,-87.600345
9714187,07/28/2014 03:06:00 PM,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,0,0,9,20,61,14,1166470,1873294,2014,41.80788979,-87.66495365
7254484,12-01-2009 13:15,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,15,28,25,18,1140947,1902786,2009,41.88932658,-87.75784174
8331789,10/28/2011 10:30:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,15,37,25,5,1140091,1907258,2011,41.901614,-87.76087579
8750648,08-03-2012 01:40,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,11,28,25,08B,1144815,1901044,2012,41.88447426,-87.74368065
7019049,07-09-2009 23:00,THEFT,OVER $500,BAR OR TAVERN,0,0,18,42,8,6,1176050,1903312,2009,41.89005157,-87.62891376
8134956,06/27/2011 10:47:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,4,5,43,6,1188123,1855151,2011,41.75761443,-87.58611527
8266476,09/16/2011 09:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,4,7,46,26,1195947,1850188,2011,41.74380552,-87.55760588
8119591,06/19/2011 02:50:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,0,1,10,24,29,08B,1149153,1892393,2011,41.86065202,-87.72797483
6157427,03/21/2008 05:00:00 PM,THEFT,FROM BUILDING,APARTMENT,0,0,12,27,24,6,1167140,1906464,2008,41.89889693,-87.66154446
7907022,01/25/2011 12:30:00 PM,THEFT,FROM BUILDING,APARTMENT,0,0,6,17,71,6,1171314,1853611,2011,41.7537726,-87.64776273
8424931,01-03-2012 18:40,ASSAULT,SIMPLE,RESIDENCE,0,1,25,29,25,08A,1136076,1909634,2012,41.90820661,-87.77556683
10468409,03/30/2016 07:00:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,6,21,71,6,1175094,1849051,2016,41.7411759,-87.6340462
10611329,07/25/2016 05:00:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,1,0,14,35,22,26,1156509,1912651,2016,41.91609638,-87.70042405
6108045,02/29/2008 10:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,7,20,68,14,1174991,1866417,2008,41.78883252,-87.6339062
6761374,02/19/2009 06:25:00 PM,ASSAULT,SIMPLE,SIDEWALK,0,1,15,29,25,08A,1141177,1899516,2009,41.88034905,-87.75707771
10445460,03-11-2016 19:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,5,9,49,08B,1181202,1831936,2016,41.69407181,-87.61219231
8358906,11/16/2011 03:15:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,1,0,15,29,25,26,1140325,1898472,2011,41.87749984,-87.76023181
10682560,09/14/2016 08:00:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0,0,11,24,29,7,1152052,1894463,2016,41.86627575,-87.71727867
7275873,12/15/2009 05:18:00 PM,THEFT,$500 AND UNDER,STREET,0,0,16,30,15,6,1141802,1920903,2009,41.93902583,-87.75425256
6038987,01/24/2008 09:01:30 AM,THEFT,$500 AND UNDER,RESIDENCE,0,1,9,14,58,6,1156339,1878774,2008,41.82313782,-87.70196406
8332084,10/30/2011 02:08:00 AM,ASSAULT,SIMPLE,CTA BUS,1,0,6,21,49,08A,1177762,1841949,2011,41.7216272,-87.62448518
10317785,11/19/2015 03:00:00 AM,ASSAULT,AGGRAVATED: HANDGUN,STREET,0,0,7,16,68,04A,1170993,1865372,2015,41.78605324,-87.64859594
7665103,08-07-2010 03:00,BATTERY,SIMPLE,SIDEWALK,0,0,12,27,28,08B,1171099,1898713,2010,41.87754169,-87.64723094
7494282,05-08-2010 13:09,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,0,0,8,13,62,11,1147882,1867773,2010,41.79311578,-87.73327165
8515064,03-10-2012 23:10,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,14,26,23,18,1154022,1910440,2012,41.9100792,-87.70962026
8835208,10-05-2012 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,10,24,29,7,1148267,1893385,2012,41.86339128,-87.73120162
6895575,04/15/2009 07:10:34 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,1,0,11,24,26,26,1146773,1898316,2009,41.87695117,-87.7365602
9994732,03/14/2015 02:08:00 AM,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,0,0,24,48,77,6,1167960,1941343,2015,41.99458874,-87.65752255
7652740,08-11-2010 18:45,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,11,28,26,18,1147358,1900793,2010,41.88373716,-87.73434875
8363534,11/19/2011 09:12:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,1,0,15,37,25,15,1139803,1903756,2011,41.89200936,-87.76201932
9068947,03/30/2013 10:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,2,4,38,26,1180687,1878345,2013,41.8214349,-87.61265442
9465628,01/13/2014 03:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,6,6,44,08B,1179306,1846027,2014,41.73278272,-87.61870581
9743004,08/19/2014 02:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,11,27,23,08B,1150295,1903249,2014,41.89041993,-87.72349964
9414217,12-04-2013 06:50,CRIMINAL DAMAGE,TO PROPERTY,BANK,0,0,1,42,32,14,1177248,1902291,2013,41.88722282,-87.62454519
7533801,06-01-2010 10:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,0,0,9,11,60,5,1173693,1884379,2010,41.83815084,-87.63813269
7824317,11/27/2010 04:30:00 PM,BATTERY,SIMPLE,APARTMENT,0,1,16,45,15,08B,1136511,1931319,2010,41.9677048,-87.77344857
8523580,03/16/2012 06:11:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,8,17,66,5,1162282,1857943,2012,41.76585297,-87.68074154
10032498,04/14/2015 10:09:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,15,37,25,18,1140766,1903457,2015,41.89117121,-87.75848995
6789675,11/30/2008 10:00:00 AM,THEFT,OVER $500,OTHER,0,0,20,40,2,6,1156637,1938182,2008,41.98615247,-87.69925982
7646085,08-07-2010 00:20,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,15,28,25,08B,1141920,1900973,2010,41.88433352,-87.75431336
8079672,05/24/2011 07:30:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,15,28,25,18,1139182,1902010,2011,41.88722944,-87.76434253
9310655,07/26/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,0,0,4,8,43,6,,,2009,,
9296146,09-06-2013 23:26,BATTERY,SIMPLE,STREET,0,0,6,6,44,08B,1180275,1852549,2013,41.75065771,-87.61495649
8496279,02/25/2012 06:30:00 PM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DEPARTMENT STORE,0,1,1,2,28,20,1173309,1895278,2012,41.86806706,-87.63921847
8740334,08-05-2012 05:00,THEFT,OVER $500,STREET,0,0,6,21,71,6,1168241,1851037,2012,41.74677583,-87.65909812
10589042,07-07-2016 15:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,5,21,49,08B,1176975,1841098,2016,41.71930969,-87.62739336
10107992,06-03-2015 14:00,THEFT,$500 AND UNDER,GAS STATION,0,0,6,6,69,6,1177594,1854568,2015,41.75625909,-87.62471994
10088759,05/27/2015 05:42:00 PM,THEFT,POCKET-PICKING,SIDEWALK,0,0,16,36,17,6,1133147,1920671,2015,41.93854522,-87.78606793
10836647,02-01-2017 20:00,THEFT,OVER $500,BAR OR TAVERN,0,0,14,1,24,6,1163099,1910340,2017,41.90961883,-87.67627781
10756649,11/17/2016 07:00:00 PM,ASSAULT,PRO EMP HANDS NO/MIN INJURY,PARK PROPERTY,0,0,9,11,61,08A,1172229,1876875,2016,41.81759157,-87.6437258
8352136,11-11-2011 00:30,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,FIRE STATION,0,0,10,24,30,14,1155395,1888232,2011,41.84911071,-87.70517351
10216787,08/30/2015 03:27:00 PM,ASSAULT,SIMPLE,RESIDENCE,0,0,24,50,2,08A,1158495,1947040,2015,42.0104212,-87.69218219
7053500,07/31/2009 04:50:00 PM,THEFT,OVER $500,STREET,0,0,11,28,26,6,1149433,1899706,2009,41.88071432,-87.72675731
8977507,01/19/2013 01:00:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,9,3,37,6,1175511,1869622,2013,41.79761574,-87.63190367
8450113,12/31/2011 04:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,20,48,77,08B,1168267,1936335,2011,41.98084002,-87.65653885
9798777,09/28/2014 12:00:00 PM,THEFT,OVER $500,STREET,0,0,2,3,40,6,1178065,1869587,2014,41.79746213,-87.6225389
9247165,08-04-2013 14:50,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,0,0,4,10,52,3,1202327,1835278,2013,41.70273118,-87.53473641
6210928,04/24/2008 09:40:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",1,0,22,21,73,18,1169846,1836216,2008,41.70607019,-87.6536458
8261078,08/31/2011 01:00:00 PM,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",0,0,8,16,63,6,1160001,1867170,2011,41.79122034,-87.68884876
9915132,12/29/2014 12:30:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,7,16,68,5,1169597,1868008,2014,41.79331712,-87.65363795
6668175,12/18/2008 05:30:00 PM,THEFT,RETAIL THEFT,GAS STATION,0,0,3,6,69,6,1178567,1857978,2008,41.76559446,-87.62105065
8441926,01/16/2012 01:00:00 AM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,14,26,22,6,1152280,1914391,2012,41.92095568,-87.71591522
6309723,06/16/2008 09:15:08 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,7,17,68,18,1172917,1855661,2008,41.75936285,-87.64182792
