ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
9036384,03-05-2013 14:30,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,8,18,70,08B,1158200,1849439,2013,41.74260068,-87.69593449
9924947,01-13-2015 03:55,BATTERY,SIMPLE,CTA BUS,1,0,3,6,69,08B,1182855,1855624,2015,41.75903633,-87.60540691
10148053,07-07-2015 18:00,BURGLARY,FORCIBLE ENTRY,COLLEGE/UNIVERSITY GROUNDS,0,0,1,2,32,5,1177400,1896545,2015,41.87145203,-87.62416136
9397744,11-20-2013 12:00,THEFT,POCKET-PICKING,SMALL RETAIL STORE,0,0,11,24,29,6,1151182,1894442,2013,41.86623521,-87.72047309
10454945,03-20-2016 09:25,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,0,0,25,29,19,26,,,2016,,
9858613,11-15-2014 02:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,0,0,5,9,54,7,1181076,1818691,2014,41.65772848,-87.61305898
9173181,06-13-2013 11:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,8,23,56,14,1131288,1868495,2013,41.79539881,-87.79410484
9704059,07-21-2014 04:11,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,24,50,2,08B,1154868,1941862,2014,41.99628632,-87.70566697
9821975,10-17-2014 03:26,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,2,4,38,18,1182375,1874350,2014,41.8104333,-87.60658599
9108912,04-29-2013 05:00,BATTERY,SIMPLE,SIDEWALK,1,0,9,16,61,08B,1166177,1871851,2013,41.80393628,-87.66606939
10661897,08-29-2016 09:23,ASSAULT,SIMPLE,SIDEWALK,1,0,5,34,53,08A,1173412,1827418,2016,41.68184914,-87.64084637
9858746,10-30-2014 06:00,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),0,0,8,14,57,7,1148071,1873611,2014,41.80913252,-87.73242894
8869559,11-01-2012 00:01,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,17,39,12,7,1147588,1939785,2012,41.99073021,-87.73250065
9786965,09-19-2014 05:30,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,8,18,66,5,1162493,1857539,2014,41.76473994,-87.67997939
9686844,07-09-2014 02:00,BURGLARY,HOME INVASION,RESIDENCE,0,0,9,16,61,5,1167838,1871823,2014,41.8038239,-87.65997845
10800364,12-30-2016 11:45,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,1,0,6,8,44,04A,1183979,1851235,2016,41.74696629,-87.60142439
10441414,03-08-2016 18:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,25,26,23,14,1151788,1908762,2016,41.9055189,-87.71787136
9664986,06-23-2014 09:35,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,1,1,6,6,44,08B,1177483,1852629,2014,41.75094076,-87.62518522
8435059,01-08-2012 06:00,THEFT,OVER $500,STREET,0,0,1,2,28,6,1173303,1895451,2012,41.86854191,-87.63923536
10415976,02-17-2016 12:15,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,0,0,8,13,65,15,1147002,1862439,2016,41.77849523,-87.73663431
9768080,09-07-2014 05:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,4,7,43,14,1194218,1853562,2014,41.75310665,-87.56383039
9491970,01-28-2014 11:00,THEFT,FROM BUILDING,VACANT LOT/LAND,0,0,7,16,68,6,1170608,1867387,2014,41.79159103,-87.64994881
9138968,04-25-2013 08:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,0,0,10,24,29,11,1153231,1890462,2013,41.85527325,-87.71305655
8920823,12-07-2012 12:06,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,25,31,19,5,1143549,1920506,2012,41.93790386,-87.74784177
8706187,07-14-2012 11:38,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,0,0,18,42,8,5,1176300,1902537,2012,41.88791929,-87.62801905
10225772,09-05-2015 20:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,25,30,19,14,1137508,1916700,2015,41.92757085,-87.77013584
8873070,11-03-2012 14:20,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,14,26,23,26,1155711,1910823,2012,41.91109632,-87.70340519
8988741,01-29-2013 10:45,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,0,0,3,6,69,04B,1180861,1855887,2013,41.7598041,-87.61270667
8767337,08-22-2012 08:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,0,0,25,36,19,11,1133042,1917912,2012,41.93097605,-87.78651851
9065800,03-28-2013 11:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,10,24,29,5,1148616,1892838,2013,41.86188352,-87.72993457
8624332,05-22-2012 01:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,0,0,25,29,25,04A,1135805,1910009,2012,41.90924049,-87.77655342
10367274,01-03-2016 18:00,THEFT,OVER $500,OTHER,0,0,18,43,8,6,1176027,1909989,2016,41.9083741,-87.62879685
9740316,08-16-2014 09:15,NARCOTICS,POSS: HALLUCINOGENS,STREET,1,0,19,46,3,18,1167465,1931054,2014,41.96636615,-87.65964105
8647622,05-24-2012 02:00,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",0,0,11,2,28,6,1159774,1899157,2012,41.87900097,-87.68880105
9604274,05-08-2014 20:05,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,1,0,4,7,46,24,1198304,1849766,2014,41.7425889,-87.54898392
8599756,05-05-2012 23:00,THEFT,OVER $500,SIDEWALK,0,0,19,43,7,6,1172680,1918514,2012,41.93184187,-87.64083906
10640309,08-08-2016 01:00,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1,0,14,35,22,6,,,2016,,
8999658,02-06-2013 14:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,15,28,25,3,1141027,1900469,2013,41.88296697,-87.75760503
9590421,04-28-2014 01:30,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,0,0,18,27,8,14,1174168,1910054,2014,41.90859416,-87.63562388
10619245,07-31-2016 02:25,THEFT,$500 AND UNDER,STREET,0,0,4,7,43,6,1194520,1854777,2016,41.75643329,-87.56268381
9117729,05-06-2013 08:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,25,26,23,14,1151128,1908661,2013,41.90525471,-87.72029843
9960879,02-12-2015 08:30,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,0,19,44,6,14,1171379,1919175,2015,41.93368442,-87.64560052
9077461,02-21-2013 01:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,22,19,74,26,1151280,1828011,2013,41.68393606,-87.72184736
10633574,08-05-2016 21:00,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,0,0,1,2,32,11,1175650,1896498,2016,41.87136255,-87.63058763
9774311,09-01-2014 09:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,8,18,70,11,1147526,1846447,2014,41.73460039,-87.73512093
10340173,12-07-2015 19:30,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,14,1,22,6,1158141,1914997,2015,41.92250077,-87.69436394
10711294,10-11-2016 00:02,BATTERY,SIMPLE,CTA STATION,0,0,1,2,32,08B,1176818,1895074,2016,41.86742869,-87.62634257
8853684,10-20-2012 03:30,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,5,9,53,08B,1176254,1821210,2012,41.66475025,-87.6306284
9523144,03-07-2014 18:19,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,0,1,2,4,39,08B,1186364,1873970,2014,41.80929706,-87.59196703
8683491,06-29-2012 11:45,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,15,29,25,08B,1137833,1906322,2012,41.89908655,-87.76919242
10564812,06-17-2016 06:20,OTHER OFFENSE,LICENSE VIOLATION,SIDEWALK,1,0,10,24,29,26,1151094,1894440,2016,41.86623145,-87.7207962
9823875,10-19-2014 01:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,15,37,25,08B,1139771,1906464,2014,41.89944102,-87.76207062
10663708,06-14-2016 05:46,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,1,0,2,5,41,18,,,2016,,
10761362,11-22-2016 01:00,ASSAULT,SIMPLE,STREET,1,0,10,24,29,08A,1150264,1889087,2016,41.85155838,-87.7239827
9157044,06-03-2013 12:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,17,33,14,26,1153526,1931298,2013,41.96732501,-87.71088601
8724246,07-25-2012 11:40,NARCOTICS,POSS: CRACK,STREET,1,0,7,17,68,18,1171800,1860101,2012,41.77157133,-87.64579161
9279013,08-26-2013 02:03,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,1,0,18,32,7,26,1169007,1910823,2013,41.91081797,-87.6545604
10479752,04-09-2016 01:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,0,0,15,28,25,04B,1144342,1898237,2016,41.87678042,-87.74548819
9684806,06-19-2014 01:00,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,0,0,1,2,33,10,1177422,1894769,2014,41.86657808,-87.62413446
9642671,06-06-2014 21:49,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,6,17,69,08B,1174929,1855029,2014,41.75758395,-87.63447284
9150040,05-27-2013 01:30,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,11,28,23,08B,1146300,1902510,2013,41.888469,-87.73819014
10094875,05-31-2015 11:30,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,8,23,57,5,1147492,1872821,2015,41.80697573,-87.73457282
8939393,12-20-2012 09:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,1,0,16,45,15,18,1142765,1925467,2012,41.95153196,-87.7505992
9818153,10-14-2014 07:25,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,ALLEY,1,0,2,5,41,04B,1183133,1870451,2014,41.79971652,-87.60392713
9073280,04-03-2013 18:12,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,7,17,67,18,1168859,1858688,2013,41.76775789,-87.65661308
8667883,06-19-2012 08:30,GAMBLING,GAME/DICE,SIDEWALK,1,0,11,27,23,19,1150608,1904047,2012,41.89260361,-87.72232928
9524533,03-09-2014 23:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,7,17,67,08B,1163998,1858565,2014,41.76752393,-87.67443432
9225533,07-21-2013 10:30,THEFT,POCKET-PICKING,CTA PLATFORM,0,0,1,42,32,6,1175892,1898978,2013,41.87816238,-87.62962452
10178897,07-31-2015 01:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,0,0,1,42,32,11,1177243,1902493,2015,41.88777723,-87.62455742
8625218,05-22-2012 10:00,ASSAULT,SIMPLE,APARTMENT,0,1,3,20,42,08A,1184162,1862537,2012,41.77797581,-87.60040097
10375587,01-11-2016 17:03,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,1,0,25,37,25,26,1141622,1910145,2016,41.90950808,-87.7551807
9018961,01-07-2013 08:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,0,0,10,24,29,11,1147260,1893508,2013,41.86374813,-87.73489513
10584227,07-03-2016 11:15,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,8,23,56,14,1145578,1869507,2016,41.79791797,-87.74167655
10335182,12-05-2015 18:38,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,1,0,7,16,68,24,1172044,1863320,2015,41.78039928,-87.64480272
10289261,10-24-2015 07:10,ROBBERY,STRONGARM - NO WEAPON,CONVENIENCE STORE,0,0,4,7,43,3,1193357,1853048,2015,41.75171728,-87.56700234
8821549,09-27-2012 06:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,17,39,14,08B,1146519,1931262,2012,41.96736302,-87.7366511
10137644,07-03-2015 18:20,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,1,0,11,24,29,14,1154468,1894517,2015,41.86637601,-87.70840783
9234491,07-26-2013 05:55,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,16,41,9,08B,1126730,1949421,2013,42.01754819,-87.80900563
10378050,01-13-2016 07:45,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,3,5,43,08B,1189961,1857317,2016,41.76351412,-87.57930976
8449463,01-22-2012 12:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,0,1,22,19,72,26,1168223,1835597,2012,41.70440655,-87.65960687
9579160,04-19-2014 11:40,THEFT,OVER $500,STREET,0,0,12,1,24,6,1163588,1905466,2014,41.89623392,-87.67461892
9593250,04-30-2014 11:28,CRIMINAL TRESPASS,TO LAND,APARTMENT,1,0,6,6,69,26,1179779,1855179,2014,41.75788608,-87.61669378
10361455,12-28-2015 11:12,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,1,0,6,21,71,18,1171140,1848166,2015,41.7388346,-87.64855917
9619461,05-18-2014 04:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,16,38,15,14,1140918,1921440,2014,41.94051575,-87.75748828
9879862,12-05-2014 01:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,11,28,26,14,1148870,1898365,2014,41.87704536,-87.7288593
9167826,06-02-2013 14:00,THEFT,$500 AND UNDER,APARTMENT,0,0,9,11,59,6,1163989,1879130,2013,41.82395703,-87.67388906
8722399,07-24-2012 09:14,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,0,0,9,16,61,15,1167885,1870037,2012,41.7989219,-87.6598574
8843271,10-13-2012 01:25,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,5,9,54,14,1180778,1818357,2012,41.65681876,-87.61415961
9243979,08-02-2013 06:30,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,1,0,10,24,29,14,1150943,1892855,2013,41.86188498,-87.72139202
10548160,06-04-2016 13:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,19,44,6,11,1171082,1919131,2016,41.93357021,-87.64669326
10047421,04-26-2015 12:00,THEFT,OVER $500,STREET,0,0,18,43,7,6,1174404,1911155,2015,41.91161008,-87.634724
9194530,06-28-2013 02:30,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,9,12,61,6,1163666,1874299,2013,41.81070701,-87.67520978
8554050,04-05-2012 17:56,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,3,20,42,08B,1180993,1863045,2012,41.77944334,-87.61200288
10277693,10-17-2015 03:25,CRIMINAL TRESPASS,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,1,0,7,16,67,26,1167639,1862965,2015,41.77952077,-87.66096236
9202770,07-04-2013 17:57,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),1,0,16,36,17,24,1128743,1924036,2013,41.94785518,-87.80217735
9502872,02-17-2014 09:00,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),0,0,7,17,68,6,1169829,1859520,2014,41.77002,-87.65303347
10210276,08-25-2015 03:30,THEFT,$500 AND UNDER,OTHER,0,0,16,38,15,6,1138754,1926048,2015,41.95320017,-87.76532961
9440717,12-26-2013 08:45,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,8,15,66,18,1156113,1863531,2013,41.7813135,-87.70320313
8772120,08-25-2012 04:50,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,1,3,5,43,08B,1192990,1858580,2012,41.76690649,-87.56816688
10337684,12-07-2015 04:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,1,16,38,15,26,1135881,1928916,2015,41.96112201,-87.77582256
10364529,12-31-2015 07:09,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,14,1,24,14,1157154,1911440,2015,41.91276021,-87.6980873
8844393,10-14-2012 08:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,0,0,15,29,25,7,1143325,1897732,2012,41.87541369,-87.74923496
9286614,08-30-2013 07:30,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,25,31,19,5,1145070,1913220,2013,41.91788173,-87.74243627
9970359,02-22-2015 02:27,OTHER OFFENSE,PAROLE VIOLATION,STREET,1,0,4,10,46,26,1197981,1848219,2015,41.73835188,-87.55021895
10707484,10-06-2016 15:44,ASSAULT,SIMPLE,RESIDENCE,0,1,4,7,46,08A,1195903,1852161,2016,41.74922068,-87.55770193
9896524,12-18-2014 10:40,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",0,0,6,21,44,6,1174708,1850883,2014,41.74621174,-87.63540603
9007520,02-13-2013 08:20,ASSAULT,AGGRAVATED: HANDGUN,CONSTRUCTION SITE,1,0,5,9,54,04A,1181812,1826546,2013,41.67926686,-87.61012463
10605950,07-19-2016 12:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),0,0,5,9,53,11,1178638,1825407,2016,41.6762138,-87.62177714
10632779,08-09-2016 16:58,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,16,45,15,08B,1143327,1926153,2016,41.9534039,-87.74851607
10135975,07-01-2015 19:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,4,10,51,5,1196308,1841604,2015,41.72024137,-87.55656702
10646830,08-18-2016 05:30,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,18,32,8,6,1169814,1910460,2016,41.90980431,-87.65160639
10093997,05-31-2015 09:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,5,6,49,6,1179265,1841693,2015,41.72089062,-87.61898777
9960657,02-11-2015 15:00,THEFT,POCKET-PICKING,CTA BUS,0,0,19,46,3,6,1168788,1929215,2015,41.96129122,-87.65483018
10473891,04-04-2016 17:18,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,1,0,6,8,44,26,1183980,1851187,2016,41.74683455,-87.60142222
9690951,07-11-2014 00:55,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,4,10,46,5,1197717,1845503,2014,41.73090555,-87.55127659
10708321,10-07-2016 15:45,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0,0,25,31,20,7,1148567,1915639,2016,41.92445285,-87.72952543
10780202,12-10-2016 12:45,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,18,42,8,6,1177303,1905177,2016,41.8951409,-87.62425563
10176588,07-31-2015 08:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,25,30,21,7,1150553,1919102,2015,41.93391702,-87.72213726
9874124,11-30-2014 09:00,PROSTITUTION,OTHER PROSTITUTION OFFENSE,STREET,1,0,8,23,56,16,1145087,1870380,2014,41.80032288,-87.74345519
10754302,11-15-2016 07:10,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,1,0,3,5,69,26,1182954,1858108,2016,41.76585038,-87.60496699
9551641,03-29-2014 01:03,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,7,20,68,26,1174538,1861487,2014,41.77531416,-87.63571384
10391602,01-25-2016 05:50,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2,20,40,08B,1178271,1867261,2016,41.79107469,-87.62185406
9331751,10-01-2013 20:30,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,1,9,11,59,26,1164597,1881179,2013,41.82956688,-87.67160062
9913033,01-02-2015 19:13,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,11,28,26,18,1150080,1899044,2015,41.87888514,-87.72439881
8977320,01-20-2013 02:15,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,6,8,69,18,1184082,1852827,2013,41.7513325,-87.60099732
9918132,01-07-2015 23:10,BATTERY,SIMPLE,OTHER,0,0,17,33,16,08B,1157050,1924733,2015,41.94923928,-87.69810756
10071719,05-14-2015 03:50,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,8,13,62,3,1147034,1865429,2015,41.78669967,-87.7364409
10097983,07-09-2014 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,9,3,37,11,,,2014,,
9624893,05-24-2014 06:09,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,GROCERY FOOD STORE,1,0,24,49,1,22,1163484,1946370,2014,42.00847871,-87.67384484
10659210,08-27-2016 02:55,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,6,6,69,08B,1181540,1855179,2016,41.75784564,-87.61023998
9978066,02-28-2015 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,9,11,60,08B,1169848,1883111,2015,41.83475586,-87.65227864
9907015,12-28-2014 07:35,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,0,1,15,29,25,08B,1138546,1904309,2014,41.89354973,-87.76662239
9410172,11-30-2013 05:40,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,19,47,5,6,1159751,1922187,2013,41.94219754,-87.68824952
8974951,01-17-2013 09:00,THEFT,$500 AND UNDER,RESTAURANT,0,0,6,17,44,6,1176915,1851946,2013,41.74907933,-87.62728718
10376311,01-12-2016 09:10,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,0,5,9,49,14,1178807,1830266,2016,41.68954378,-87.62101152
8609958,05-12-2012 22:09,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,1,0,24,50,2,18,1157507,1942071,2012,41.99680633,-87.69595352
10198210,08-17-2015 10:22,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,19,43,7,26,1169807,1918421,2015,41.93164986,-87.65139954
9651873,06-13-2014 01:15,ROBBERY,ARMED: HANDGUN,STREET,0,0,11,37,23,3,1147361,1906313,2014,41.89888459,-87.7341962
9179857,06-18-2013 08:22,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),1,0,6,9,44,19,1182037,1843778,2013,41.72654854,-87.60877036
9136425,05-19-2013 10:35,BATTERY,SIMPLE,SIDEWALK,0,0,11,24,27,08B,1155141,1896773,2013,41.87255325,-87.70587663
8432985,01-09-2012 08:15,THEFT,$500 AND UNDER,STREET,0,0,22,21,71,6,1172293,1846860,2012,41.7352255,-87.64437312
10692267,09-21-2016 08:00,THEFT,OVER $500,STREET,0,0,12,27,24,6,1171106,1904075,2016,41.89225522,-87.64704779
8773655,08-27-2012 01:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,8,15,66,08B,1156172,1861266,2012,41.77509681,-87.70304769
10054504,04-13-2015 01:30,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,8,23,56,6,1140464,1868778,2015,41.79601253,-87.76044861
10228212,08-14-2015 12:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,0,0,15,29,25,26,1139026,1900455,2015,41.88296515,-87.76495324
9252600,08-07-2013 09:30,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,6,17,71,5,1171686,1852145,2013,41.74974156,-87.64644237
10768075,11-27-2016 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,7,17,68,08B,1170698,1859730,2016,41.77057736,-87.64984197
9992238,03-13-2015 01:27,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,11,24,25,08B,1144908,1897275,2015,41.87412992,-87.74343426
10573558,06-22-2016 12:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,7,16,67,08B,1167647,1866595,2016,41.78948176,-87.66082895
8501266,02-29-2012 11:15,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,0,1,15,37,25,04B,1141838,1906418,2012,41.89927677,-87.75447959
9224501,07-20-2013 07:45,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,6,17,71,08B,1166708,1852652,2013,41.75124045,-87.66466944
10628805,08-06-2016 22:40,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,10,24,29,14,1152880,1894479,2016,41.86630331,-87.71423857
8663325,06-16-2012 12:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,6,17,71,26,1170031,1852133,2012,41.74974473,-87.65250733
9577165,04-17-2014 08:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,12,26,24,6,1157225,1905730,2014,41.89709004,-87.69798183
10275949,10-16-2015 02:15,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,3,6,69,08B,1181818,1857126,2015,41.76318199,-87.60916108
9844508,11-03-2014 21:45,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,11,28,27,18,1153998,1901799,2014,41.88636796,-87.70993909
9779278,09-15-2014 01:30,THEFT,$500 AND UNDER,STREET,0,0,1,42,32,6,1176441,1901747,2014,41.8857483,-87.62752512
8581714,04-24-2012 12:30,THEFT,OVER $500,STREET,0,0,2,4,39,6,1186364,1873970,2012,41.80929706,-87.59196703
10150138,07-13-2015 07:50,ROBBERY,STRONGARM - NO WEAPON,STREET,1,0,11,24,27,3,1151845,1896032,2015,41.87058534,-87.71799731
9123879,05-10-2013 07:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,22,34,75,14,1169462,1831159,2013,41.69220128,-87.6551978
9287335,08-31-2013 01:17,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,1,0,11,28,27,26,1156221,1896546,2013,41.8719086,-87.70191758
9241717,07-31-2013 06:00,BATTERY,SIMPLE,GAS STATION,1,0,4,7,51,08B,1188709,1842306,2013,41.72235251,-87.58437738
8471356,02-06-2012 17:00,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,1,0,18,27,8,18,1172740,1909425,2012,41.9068999,-87.64088826
10528552,05-18-2016 03:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,0,1,10,24,29,26,1154098,1894508,2016,41.8663587,-87.70976638
9837868,10-29-2014 06:45,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,1,0,9,3,34,26,1175216,1879552,2014,41.82487119,-87.63268859
9784957,09-19-2014 01:40,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,0,0,6,21,71,3,1170048,1851551,2014,41.74814727,-87.65246191
10101072,06-05-2015 20:26,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,1,0,6,6,69,24,1182694,1852791,2015,41.75126602,-87.60608472
